customer_id,name,email,country,created_at
917,Christopher Cabrera,christopher.cabrera@gmail.com,Nigeria,2025-03-09 04:45:48.898995
918,Brandy Reeves,brandy.reeves@gmail.com,Nigeria,2024-12-06 23:20:00.233215
919,Andrea Shelton,andrea.shelton@gmail.com,Nigeria,2026-02-11 12:10:27.783674
920,Stephen Dougherty,stephen.dougherty@gmail.com,Nigeria,2025-05-17 11:13:33.364270
921,Cassandra Zimmerman,cassandra.zimmerman@gmail.com,Nigeria,2023-12-16 13:20:50.572742
922,Anthony Ballard,anthony.ballard@gmail.com,Nigeria,2024-04-25 21:36:15.911185
923,Dr. Jessica Wells,dr..jessica.wells@gmail.com,Nigeria,2024-01-28 10:35:20.486223
924,Julie Tyler,julie.tyler@gmail.com,Nigeria,2025-05-24 04:19:16.933717
925,Katherine Pollard,katherine.pollard@gmail.com,Nigeria,2025-08-24 15:44:30.259904
926,Kim Phillips,kim.phillips@gmail.com,Nigeria,2024-07-05 22:33:30.519734
927,Samantha Gonzalez,samantha.gonzalez@gmail.com,Nigeria,2023-06-15 17:24:05.438352
928,John Solis,john.solis@gmail.com,Nigeria,2024-10-18 03:51:12.856117
929,Henry Nelson,henry.nelson@gmail.com,Nigeria,2024-07-06 18:05:47.382282
930,Matthew Davila,matthew.davila@gmail.com,Nigeria,2024-06-18 07:42:26.687882
931,Richard Johnson,richard.johnson@gmail.com,Nigeria,2024-05-12 04:45:33.418896
932,Amy Arroyo,amy.arroyo@gmail.com,Nigeria,2026-02-02 04:29:02.449452
933,Heather Hart,heather.hart@gmail.com,Nigeria,2025-04-16 23:29:40.652263
934,Nicole Kennedy,nicole.kennedy@gmail.com,Nigeria,2024-05-17 02:42:58.893852
935,Eric Allen,eric.allen@gmail.com,Nigeria,2025-05-24 01:43:00.882887
936,Katherine Chavez,katherine.chavez@gmail.com,Nigeria,2026-03-15 11:55:57.562144
937,Joseph Love,joseph.love@gmail.com,Nigeria,2023-07-24 17:03:08.934872
938,Dennis Brown,dennis.brown@gmail.com,Nigeria,2024-10-01 18:08:46.202460
939,James Pugh,james.pugh@gmail.com,Nigeria,2026-02-24 23:40:05.472055
940,Matthew Smith,matthew.smith@gmail.com,Nigeria,2023-06-22 17:22:34.155090
941,Michael Wood,michael.wood@gmail.com,Nigeria,2025-02-28 08:59:09.130284
942,Paul Roman,paul.roman@gmail.com,Nigeria,2023-07-01 10:05:55.215724
943,Ronald Barber,ronald.barber@gmail.com,Nigeria,2025-01-13 02:30:20.110034
944,Amanda Kelly,amanda.kelly@gmail.com,Nigeria,2026-05-15 09:09:05.388788
945,Tamara Hess,tamara.hess@gmail.com,Nigeria,2023-08-02 10:03:54.563539
946,John Hayden,john.hayden@gmail.com,Nigeria,2025-08-14 06:25:51.493797
947,Michelle Fisher,michelle.fisher@gmail.com,Nigeria,2024-05-12 07:02:59.463999
948,Maria Roberts,maria.roberts@gmail.com,Nigeria,2026-05-18 12:33:03.168170
949,Kenneth Wiggins,kenneth.wiggins@gmail.com,Nigeria,2026-04-10 07:16:46.359886
950,Erin Henry,erin.henry@gmail.com,Nigeria,2023-11-24 11:59:21.618795
951,Alexis Fisher,alexis.fisher@gmail.com,Nigeria,2025-08-07 21:11:53.202130
952,James Hardy,james.hardy@gmail.com,Nigeria,2024-12-01 18:25:01.467486
953,Stephanie Perez,stephanie.perez@gmail.com,Nigeria,2024-11-21 04:42:36.034111
954,Kevin Compton,kevin.compton@gmail.com,Nigeria,2024-05-03 10:38:46.948341
955,Amanda Stokes,amanda.stokes@gmail.com,Nigeria,2026-03-26 10:15:51.515270
956,Jennifer Greene,jennifer.greene@gmail.com,Nigeria,2023-07-14 09:10:39.005704
957,Mallory Perez,mallory.perez@gmail.com,,2025-05-16 20:43:19.614540
958,Sean Dyer,sean.dyer@gmail.com,Nigeria,2026-03-28 23:40:34.356196
959,Brian Edwards,brian.edwards@gmail.com,Nigeria,2025-11-04 21:34:32.104984
960,Jeffrey Kelley,jeffrey.kelley@gmail.com,Nigeria,2023-06-18 01:46:30.236891
961,Brenda Green,brenda.green@gmail.com,Nigeria,2025-01-25 10:43:36.456716
962,Eric Moore,eric.moore@gmail.com,Nigeria,2024-05-29 22:36:46.256298
963,Amanda Reilly,amanda.reilly@gmail.com,Nigeria,2026-01-08 22:13:08.017730
964,John Collier,john.collier@gmail.com,Nigeria,2025-09-29 15:52:33.050811
965,Tara Moore,tara.moore@gmail.com,Nigeria,2025-06-14 08:23:06.751968
966,April Brown,april.brown@gmail.com,Nigeria,2025-01-03 14:51:06.432788
967,Brad French,brad.french@gmail.com,,2024-11-06 11:39:40.427677
968,Nichole Roberts,nichole.roberts@gmail.com,Nigeria,2024-08-06 18:32:30.232729
969,Glenda Houston,glenda.houston@gmail.com,Nigeria,2025-12-21 08:32:07.265899
970,Marc Morris,marc.morris@gmail.com,Nigeria,2024-12-13 12:58:27.670772
971,Joseph Ball,joseph.ball@gmail.com,Nigeria,2025-05-24 01:09:10.689060
972,Billy Wagner,billy.wagner@gmail.com,Nigeria,2023-08-03 21:29:49.191320
973,Barbara Andrews,barbara.andrews@gmail.com,Nigeria,2025-09-01 23:27:04.175036
974,Lawrence Decker,lawrence.decker@gmail.com,Nigeria,2025-06-05 18:45:50.228708
975,Richard Williams,richard.williams@gmail.com,Nigeria,2026-01-16 11:52:41.957938
976,Kyle Long,kyle.long@gmail.com,Nigeria,2024-04-03 04:44:02.807641
977,Heidi Hughes,heidi.hughes@gmail.com,Nigeria,2025-07-25 23:08:58.670281
978,Amber Morris,amber.morris@gmail.com,Nigeria,2025-02-23 03:25:06.204919
979,Crystal Taylor,crystal.taylor@gmail.com,Nigeria,2025-05-26 19:16:09.480936
980,Daniel Camacho,daniel.camacho@gmail.com,Nigeria,2024-09-24 22:17:34.433452
981,Vickie Brown,vickie.brown@gmail.com,Nigeria,2023-08-22 22:36:18.052827
982,Barbara Hull,barbara.hull@gmail.com,Nigeria,2023-12-06 19:18:12.316928
983,Charles Frye,charles.frye@gmail.com,Nigeria,2024-04-29 15:04:35.963441
984,Melissa Barnett,melissa.barnett@gmail.com,Nigeria,2026-02-15 08:22:29.499066
985,Melissa Valentine,melissa.valentine@gmail.com,Nigeria,2026-01-19 14:52:40.333616
986,Mrs. Stephanie Watkins,mrs..stephanie.watkins@gmail.com,Nigeria,2024-12-18 12:36:17.290589
987,Megan Ray,megan.ray@gmail.com,Nigeria,2025-09-12 15:22:29.891279
988,Cynthia Archer,cynthia.archer@gmail.com,Nigeria,2025-06-02 09:43:27.835017
989,Bradley Harris,bradley.harris@gmail.com,Nigeria,2024-03-01 13:57:09.219294
990,Kathleen Price,kathleen.price@gmail.com,Nigeria,2025-12-23 20:49:23.054982
991,Walter Russell,walter.russell@gmail.com,Nigeria,2024-06-13 08:03:20.325735
992,Stephanie Campbell,stephanie.campbell@gmail.com,Nigeria,2024-10-18 03:44:39.110652
993,Dr. Cynthia Kramer,dr..cynthia.kramer@gmail.com,Nigeria,2026-04-26 04:23:27.106559
994,Carlos Hansen,carlos.hansen@gmail.com,Nigeria,2026-04-06 15:07:26.853979
995,Tara Martinez,tara.martinez@gmail.com,Nigeria,2024-05-10 22:54:16.259444
996,Jamie Erickson,jamie.erickson@gmail.com,Nigeria,2025-03-05 01:49:50.804191
997,Isabella Snow,isabella.snow@gmail.com,Nigeria,2024-08-08 15:58:42.148270
998,Tyrone Novak,tyrone.novak@gmail.com,Nigeria,2026-04-18 14:57:00.701195
999,Jim Haynes,jim.haynes@gmail.com,Nigeria,2024-04-29 16:36:54.492229
1000,Christopher Lynch,christopher.lynch@gmail.com,Nigeria,2026-04-29 18:23:21.043117
522,Jacob Fowler,jacob.fowler@gmail.com,Nigeria,2024-02-07 18:01:46.589221
738,Vincent Mills,vincent.mills@gmail.com,Nigeria,2024-11-06 13:17:28.014328
741,Barry Lee,barry.lee@gmail.com,Nigeria,2025-10-05 09:53:27.807690
661,James Gilbert,james.gilbert@gmail.com,Nigeria,2023-11-18 09:18:08.902781
412,Nicholas Henry,nicholas.henry@gmail.com,Nigeria,2025-05-28 08:15:45.819032
679,Bryan Mcdonald,bryan.mcdonald@gmail.com,Nigeria,2023-08-18 17:37:39.908859
627,Matthew Watts,matthew.watts@gmail.com,Nigeria,2024-08-31 19:11:50.603819
514,Jose Strickland,jose.strickland@gmail.com,Nigeria,2024-04-07 03:41:44.578729
860,Charles Williams,charles.williams@gmail.com,Nigeria,2025-10-08 13:01:54.826618
137,Derrick Lucas,derrick.lucas@gmail.com,Nigeria,2025-09-11 18:15:43.649161
